Case ID,Start Timestamp,Complete Timestamp,Activity,Resource,Role
855,2011/07/20 17:28:00.000,2011/07/22 02:13:00.000,Deliver Goods Services,R-543,Supplier
855,2011/07/22 10:21:00.000,2011/07/22 10:22:00.000,Release Purchase Order,R-874,Requester
855,2011/07/22 18:06:00.000,2011/07/22 18:07:00.000,Approve Purchase Order for payment,R-312,Purchasing Agent
855,2011/07/24 22:01:00.000,2011/07/24 22:01:00.000,Send invoice,R-368,Supplier
855,2011/07/25 12:20:00.000,2011/07/25 12:26:00.000,Release Supplier's Invoice,R-752,Financial Manager
855,2011/07/25 12:26:00.000,2011/07/25 12:26:00.000,Authorize Supplier's Invoice payment,R-972,Financial Manager
855,2011/07/25 13:13:00.000,2011/07/25 13:19:00.000,Pay invoice,R-972,Financial Manager
950,2011/05/17 23:09:00.000,2011/05/17 23:48:00.000,Create Purchase Requisition,R-790,Requester
950,2011/05/18 05:22:00.000,2011/05/18 05:34:00.000,Create Request for Quotation Requester,R-591,Requester
950,2011/05/28 05:19:00.000,2011/05/28 05:39:00.000,Analyze Request for Quotation,R-810,Purchasing Agent
858,2011/05/06 17:31:00.000,2011/05/06 17:38:00.000,Create Purchase Requisition,R-170,Requester
858,2011/05/06 20:10:00.000,2011/05/06 20:24:00.000,Create Request for Quotation Requester,R-846,Requester
858,2011/06/06 20:48:00.000,2011/06/06 21:12:00.000,Analyze Request for Quotation,R-312,Purchasing Agent
858,2011/06/06 22:01:00.000,2011/06/06 22:14:00.000,Amend Request for Quotation Requester,R-330,Requester Manager
858,2011/06/15 02:51:00.000,2011/06/15 02:51:00.000,Analyze Request for Quotation,R-810,Purchasing Agent
858,2011/06/15 03:36:00.000,2011/06/15 03:43:00.000,Amend Request for Quotation Requester,R-170,Requester Manager
858,2011/06/21 20:26:00.000,2011/06/21 20:47:00.000,Analyze Request for Quotation,R-312,Purchasing Agent
858,2011/06/21 21:44:00.000,2011/06/21 21:57:00.000,Amend Request for Quotation Requester,R-753,Requester Manager
858,2011/06/28 18:21:00.000,2011/06/28 18:49:00.000,Analyze Request for Quotation,R-312,Purchasing Agent
858,2011/06/28 19:43:00.000,2011/06/28 19:49:00.000,Amend Request for Quotation Requester,R-768,Requester Manager
858,2011/07/27 20:43:00.000,2011/07/27 21:21:00.000,Analyze Request for Quotation,R-810,Purchasing Agent
858,2011/07/27 22:07:00.000,2011/07/27 22:15:00.000,Amend Request for Quotation Requester,R-371,Requester Manager
858,2011/07/28 10:00:00.000,2011/07/28 10:21:00.000,Analyze Request for Quotation,R-594,Purchasing Agent
1404,2011/07/22 02:38:00.000,2011/07/22 02:47:00.000,Create Purchase Requisition,R-846,Requester
1404,2011/07/22 05:04:00.000,2011/07/22 05:13:00.000,Create Request for Quotation Requester,R-239,Requester
1404,2011/07/25 19:52:00.000,2011/07/25 20:18:00.000,Analyze Request for Quotation,R-594,Purchasing Agent
461,2011/03/08 08:56:00.000,2011/03/08 09:26:00.000,Create Purchase Requisition,R-563,Requester
461,2011/03/08 17:08:00.000,2011/03/08 17:19:00.000,Create Request for Quotation Requester,R-239,Requester
461,2011/03/09 03:14:00.000,2011/03/09 03:25:00.000,Analyze Request for Quotation,R-312,Purchasing Agent
461,2011/03/10 15:51:00.000,2011/03/10 16:14:00.000,Send Request for Quotation to Supplier,R-594,Purchasing Agent
461,2011/03/11 01:38:00.000,2011/03/11 06:46:00.000,Create Quotation comparison Map,R-594,Purchasing Agent
461,2011/03/11 13:25:00.000,2011/03/11 13:36:00.000,Analyze Quotation comparison Map,R-330,Requester
461,2011/03/11 13:36:00.000,2011/03/11 13:36:00.000,Choose best option,R-763,Requester
461,2011/03/13 14:04:00.000,2011/03/13 23:21:00.000,Settle conditions with supplier,R-810,Purchasing Agent
461,2011/03/14 00:12:00.000,2011/03/14 00:19:00.000,Create Purchase Order,R-810,Purchasing Agent
461,2011/03/15 01:15:00.000,2011/03/15 01:48:00.000,Confirm Purchase Order,R-392,Supplier
461,2011/03/15 17:42:00.000,2011/03/17 14:55:00.000,Deliver Goods Services,R-346,Supplier
461,2011/03/17 22:33:00.000,2011/03/17 22:34:00.000,Release Purchase Order,R-753,Requester
461,2011/03/18 21:06:00.000,2011/03/18 21:07:00.000,Approve Purchase Order for payment,R-810,Purchasing Agent
461,2011/03/23 13:04:00.000,2011/03/23 13:04:00.000,Send invoice,R-368,Supplier
461,2011/03/24 03:27:00.000,2011/03/24 03:29:00.000,Release Supplier's Invoice,R-752,Financial Manager
461,2011/03/24 03:29:00.000,2011/03/24 03:29:00.000,Authorize Supplier's Invoice payment,R-752,Financial Manager
461,2011/03/24 03:39:00.000,2011/03/24 03:48:00.000,Pay invoice,R-752,Financial Manager
462,2011/03/08 09:49:00.000,2011/03/08 10:17:00.000,Create Purchase Requisition,R-563,Requester
462,2011/03/08 14:48:00.000,2011/03/08 14:57:00.000,Create Request for Quotation Requester,R-371,Requester
462,2011/03/09 01:03:00.000,2011/03/09 01:26:00.000,Analyze Request for Quotation,R-810,Purchasing Agent
462,2011/03/09 03:47:00.000,2011/03/09 04:12:00.000,Send Request for Quotation to Supplier,R-594,Purchasing Agent
462,2011/03/09 04:43:00.000,2011/03/09 08:48:00.000,Create Quotation comparison Map,R-594,Purchasing Agent
462,2011/03/09 15:49:00.000,2011/03/09 16:02:00.000,Analyze Quotation comparison Map,R-239,Requester
462,2011/03/09 16:02:00.000,2011/03/09 16:02:00.000,Choose best option,R-753,Requester
462,2011/03/09 19:17:00.000,2011/03/10 02:44:00.000,Settle conditions with supplier,R-594,Purchasing Agent
462,2011/03/10 15:16:00.000,2011/03/10 15:24:00.000,Create Purchase Order,R-594,Purchasing Agent
462,2011/03/10 21:59:00.000,2011/03/10 22:04:00.000,Confirm Purchase Order,R-392,Supplier
462,2011/03/14 07:07:00.000,2011/03/14 13:45:00.000,Deliver Goods Services,R-368,Supplier
462,2011/03/14 21:47:00.000,2011/03/14 21:48:00.000,Release Purchase Order,R-170,Requester
462,2011/03/15 08:46:00.000,2011/03/15 08:47:00.000,Approve Purchase Order for payment,R-810,Purchasing Agent
462,2011/03/15 16:23:00.000,2011/03/15 16:23:00.000,Send invoice,R-368,Supplier
462,2011/03/16 06:48:00.000,2011/03/16 06:54:00.000,Release Supplier's Invoice,R-752,Financial Manager
462,2011/03/16 06:54:00.000,2011/03/16 06:54:00.000,Authorize Supplier's Invoice payment,R-752,Financial Manager
462,2011/03/16 07:02:00.000,2011/03/16 07:08:00.000,Pay invoice,R-972,Financial Manager
467,2011/03/08 18:59:00.000,2011/03/08 19:20:00.000,Create Purchase Requisition,R-371,Requester
467,2011/03/09 09:08:00.000,2011/03/09 09:12:00.000,Analyze Purchase Requisition,R-729,Requester Manager
467,2011/03/09 09:18:00.000,2011/03/09 09:19:00.000,Create Request for Quotation Requester Manager,R-264,Requester Manager
467,2011/03/14 07:13:00.000,2011/03/14 07:25:00.000,Analyze Request for Quotation,R-312,Purchasing Agent
467,2011/03/14 10:17:00.000,2011/03/14 10:46:00.000,Send Request for Quotation to Supplier,R-810,Purchasing Agent
467,2011/03/14 17:49:00.000,2011/03/14 22:29:00.000,Create Quotation comparison Map,R-312,Purchasing Agent
467,2011/03/15 05:04:00.000,2011/03/15 05:27:00.000,Analyze Quotation comparison Map,R-768,Requester
467,2011/03/15 05:27:00.000,2011/03/15 05:27:00.000,Choose best option,R-239,Requester
467,2011/03/15 09:42:00.000,2011/03/15 19:06:00.000,Settle conditions with supplier,R-594,Purchasing Agent
467,2011/03/16 01:22:00.000,2011/03/16 01:32:00.000,Create Purchase Order,R-594,Purchasing Agent
467,2011/03/16 10:59:00.000,2011/03/16 11:31:00.000,Confirm Purchase Order,R-543,Supplier
467,2011/03/18 00:25:00.000,2011/03/19 08:39:00.000,Deliver Goods Services,R-543,Supplier
467,2011/03/19 16:24:00.000,2011/03/19 16:25:00.000,Release Purchase Order,R-768,Requester
467,2011/03/19 19:32:00.000,2011/03/19 19:33:00.000,Approve Purchase Order for payment,R-810,Purchasing Agent
467,2011/03/24 05:40:00.000,2011/03/24 05:40:00.000,Send invoice,R-346,Supplier
467,2011/03/24 19:54:00.000,2011/03/24 19:57:00.000,Release Supplier's Invoice,R-972,Financial Manager
467,2011/03/24 20:28:00.000,2011/03/24 20:42:00.000,Settle dispute with supplier Financial Manager,R-752,Financial Manager
467,2011/03/24 20:42:00.000,2011/03/24 20:42:00.000,Authorize Supplier's Invoice payment,R-752,Financial Manager
467,2011/03/24 21:23:00.000,2011/03/24 21:36:00.000,Pay invoice,R-972,Financial Manager
565,2011/03/21 20:21:00.000,2011/03/21 20:27:00.000,Create Purchase Requisition,R-763,Requester
565,2011/03/22 01:51:00.000,2011/03/22 01:57:00.000,Create Request for Quotation Requester,R-753,Requester
565,2011/03/23 02:24:00.000,2011/03/23 02:48:00.000,Analyze Request for Quotation,R-810,Purchasing Agent
565,2011/03/23 19:38:00.000,2011/03/23 19:55:00.000,Send Request for Quotation to Supplier,R-810,Purchasing Agent
565,2011/03/24 20:55:00.000,2011/03/24 23:29:00.000,Create Quotation comparison Map,R-312,Purchasing Agent
565,2011/03/25 06:08:00.000,2011/03/25 06:26:00.000,Analyze Quotation comparison Map,R-439,Requester
565,2011/03/25 06:26:00.000,2011/03/25 06:26:00.000,Choose best option,R-763,Requester
565,2011/03/25 09:05:00.000,2011/03/25 19:38:00.000,Settle conditions with supplier,R-594,Purchasing Agent
565,2011/03/26 08:25:00.000,2011/03/26 08:31:00.000,Create Purchase Order,R-810,Purchasing Agent
565,2011/03/27 00:55:00.000,2011/03/27 03:29:00.000,Confirm Purchase Order,R-274,Supplier
565,2011/03/31 04:06:00.000,2011/03/31 10:20:00.000,Deliver Goods Services,R-346,Supplier
565,2011/03/31 17:32:00.000,2011/03/31 17:33:00.000,Release Purchase Order,R-846,Requester
565,2011/03/31 23:30:00.000,2011/03/31 23:31:00.000,Approve Purchase Order for payment,R-594,Purchasing Agent
565,2011/04/04 23:09:00.000,2011/04/04 23:09:00.000,Send invoice,R-368,Supplier
565,2011/04/05 13:34:00.000,2011/04/05 13:40:00.000,Release Supplier's Invoice,R-972,Financial Manager
565,2011/04/05 13:45:00.000,2011/04/05 13:45:00.000,Authorize Supplier's Invoice payment,R-972,Financial Manager
565,2011/04/05 13:56:00.000,2011/04/05 14:10:00.000,Pay invoice,R-972,Financial Manager
140,2011/01/18 11:22:00.000,2011/01/18 11:36:00.000,Create Purchase Requisition,R-563,Requester
140,2011/01/18 17:54:00.000,2011/01/18 18:00:00.000,Create Request for Quotation Requester,R-439,Requester
140,2011/01/21 23:26:00.000,2011/01/21 23:52:00.000,Analyze Request for Quotation,R-594,Purchasing Agent
140,2011/01/22 19:58:00.000,2011/01/22 20:12:00.000,Send Request for Quotation to Supplier,R-594,Purchasing Agent
140,2011/01/22 21:47:00.000,2011/01/23 00:59:00.000,Create Quotation comparison Map,R-312,Purchasing Agent
140,2011/01/23 08:28:00.000,2011/01/23 08:42:00.000,Analyze Quotation comparison Map,R-563,Requester
140,2011/01/23 08:42:00.000,2011/01/23 08:42:00.000,Choose best option,R-239,Requester
140,2011/01/23 12:05:00.000,2011/01/23 18:58:00.000,Settle conditions with supplier,R-312,Purchasing Agent
140,2011/01/24 01:45:00.000,2011/01/24 01:52:00.000,Create Purchase Order,R-312,Purchasing Agent
140,2011/01/24 06:59:00.000,2011/01/24 07:04:00.000,Confirm Purchase Order,R-392,Supplier
140,2011/01/26 12:52:00.000,2011/01/27 07:45:00.000,Deliver Goods Services,R-368,Supplier
140,2011/01/27 14:47:00.000,2011/01/27 14:48:00.000,Release Purchase Order,R-846,Requester
140,2011/01/27 22:50:00.000,2011/01/27 22:51:00.000,Approve Purchase Order for payment,R-594,Purchasing Agent
140,2011/01/28 06:01:00.000,2011/01/28 06:01:00.000,Send invoice,R-346,Supplier
140,2011/01/28 20:20:00.000,2011/01/28 20:26:00.000,Release Supplier's Invoice,R-972,Financial Manager
140,2011/01/28 20:26:00.000,2011/01/28 20:26:00.000,Authorize Supplier's Invoice payment,R-972,Financial Manager
140,2011/01/28 21:24:00.000,2011/01/28 21:30:00.000,Pay invoice,R-972,Financial Manager
142,2011/01/18 19:38:00.000,2011/01/18 20:24:00.000,Create Purchase Requisition,R-591,Requester
142,2011/01/19 08:11:00.000,2011/01/19 08:17:00.000,Analyze Purchase Requisition,R-775,Requester Manager
142,2011/01/19 08:23:00.000,2011/01/19 08:24:00.000,Create Request for Quotation Requester Manager,R-775,Requester Manager
142,2011/01/23 04:53:00.000,2011/01/23 05:08:00.000,Analyze Request for Quotation,R-312,Purchasing Agent
142,2011/01/23 08:20:00.000,2011/01/23 08:35:00.000,Send Request for Quotation to Supplier,R-312,Purchasing Agent
142,2011/01/23 09:04:00.000,2011/01/23 11:38:00.000,Create Quotation comparison Map,R-312,Purchasing Agent
142,2011/01/23 18:32:00.000,2011/01/23 18:48:00.000,Analyze Quotation comparison Map,R-297,Requester
142,2011/01/23 18:48:00.000,2011/01/23 18:48:00.000,Choose best option,R-768,Requester
142,2011/01/24 03:05:00.000,2011/01/24 08:48:00.000,Settle conditions with supplier,R-594,Purchasing Agent
142,2011/01/24 18:35:00.000,2011/01/24 18:47:00.000,Create Purchase Order,R-594,Purchasing Agent
142,2011/01/27 07:55:00.000,2011/01/27 08:10:00.000,Confirm Purchase Order,R-368,Supplier
142,2011/01/29 02:45:00.000,2011/01/30 22:20:00.000,Deliver Goods Services,R-274,Supplier
142,2011/01/31 06:31:00.000,2011/01/31 06:32:00.000,Release Purchase Order,R-874,Requester
142,2011/01/31 16:33:00.000,2011/01/31 16:34:00.000,Approve Purchase Order for payment,R-810,Purchasing Agent
142,2011/01/31 22:25:00.000,2011/01/31 22:25:00.000,Send invoice,R-274,Supplier
142,2011/02/01 12:38:00.000,2011/02/01 12:43:00.000,Release Supplier's Invoice,R-752,Financial Manager
142,2011/02/01 12:43:00.000,2011/02/01 12:43:00.000,Authorize Supplier's Invoice payment,R-752,Financial Manager
142,2011/02/01 13:02:00.000,2011/02/01 13:10:00.000,Pay invoice,R-972,Financial Manager
563,2011/03/21 18:41:00.000,2011/03/21 19:30:00.000,Create Purchase Requisition,R-846,Requester
563,2011/03/22 12:46:00.000,2011/03/22 12:50:00.000,Analyze Purchase Requisition,R-264,Requester Manager
563,2011/03/22 12:57:00.000,2011/03/22 12:58:00.000,Create Request for Quotation Requester Manager,R-775,Requester Manager
563,2011/03/26 14:46:00.000,2011/03/26 15:18:00.000,Analyze Request for Quotation,R-594,Purchasing Agent
563,2011/03/27 09:09:00.000,2011/03/27 09:41:00.000,Send Request for Quotation to Supplier,R-594,Purchasing Agent
563,2011/03/27 10:24:00.000,2011/03/27 12:25:00.000,Create Quotation comparison Map,R-594,Purchasing Agent
563,2011/03/27 19:31:00.000,2011/03/27 19:50:00.000,Analyze Quotation comparison Map,R-874,Requester
563,2011/03/27 19:50:00.000,2011/03/27 19:50:00.000,Choose best option,R-874,Requester
563,2011/03/27 22:36:00.000,2011/03/28 05:39:00.000,Settle conditions with supplier,R-810,Purchasing Agent
563,2011/03/28 07:57:00.000,2011/03/28 08:06:00.000,Create Purchase Order,R-810,Purchasing Agent
563,2011/03/31 13:47:00.000,2011/03/31 14:10:00.000,Confirm Purchase Order,R-368,Supplier
563,2011/04/02 19:59:00.000,2011/04/04 18:12:00.000,Deliver Goods Services,R-392,Supplier
563,2011/04/05 01:37:00.000,2011/04/05 01:38:00.000,Release Purchase Order,R-846,Requester
563,2011/04/05 04:48:00.000,2011/04/05 04:49:00.000,Approve Purchase Order for payment,R-312,Purchasing Agent
563,2011/04/05 11:40:00.000,2011/04/05 11:40:00.000,Send invoice,R-274,Supplier
563,2011/04/06 02:00:00.000,2011/04/06 02:04:00.000,Release Supplier's Invoice,R-972,Financial Manager
563,2011/04/06 02:25:00.000,2011/04/06 02:57:00.000,Settle dispute with supplier Financial Manager,R-752,Financial Manager
563,2011/04/06 02:57:00.000,2011/04/06 02:57:00.000,Authorize Supplier's Invoice payment,R-752,Financial Manager
563,2011/04/06 03:38:00.000,2011/04/06 03:45:00.000,Pay invoice,R-752,Financial Manager
141,2011/01/18 17:55:00.000,2011/01/18 18:10:00.000,Create Purchase Requisition,R-790,Requester
141,2011/01/19 06:19:00.000,2011/01/19 06:25:00.000,Analyze Purchase Requisition,R-264,Requester Manager
141,2011/01/19 06:28:00.000,2011/01/19 06:30:00.000,Create Request for Quotation Requester Manager,R-264,Requester Manager
141,2011/01/20 21:12:00.000,2011/01/20 21:24:00.000,Analyze Request for Quotation,R-810,Purchasing Agent
141,2011/01/21 18:15:00.000,2011/01/21 18:52:00.000,Send Request for Quotation to Supplier,R-810,Purchasing Agent
141,2011/01/21 19:39:00.000,2011/01/21 23:25:00.000,Create Quotation comparison Map,R-594,Purchasing Agent
141,2011/01/22 06:13:00.000,2011/01/22 06:35:00.000,Analyze Quotation comparison Map,R-763,Requester
141,2011/01/22 06:35:00.000,2011/01/22 06:35:00.000,Choose best option,R-768,Requester
141,2011/01/22 09:45:00.000,2011/01/22 19:57:00.000,Settle conditions with supplier,R-594,Purchasing Agent
141,2011/01/22 21:52:00.000,2011/01/22 22:04:00.000,Create Purchase Order,R-594,Purchasing Agent
141,2011/01/23 09:00:00.000,2011/01/23 09:29:00.000,Confirm Purchase Order,R-543,Supplier
141,2011/01/23 20:56:00.000,2011/01/24 16:37:00.000,Deliver Goods Services,R-274,Supplier
141,2011/01/24 23:59:00.000,2011/01/25 00:00:00.000,Release Purchase Order,R-763,Requester
141,2011/01/25 15:33:00.000,2011/01/25 15:34:00.000,Approve Purchase Order for payment,R-810,Purchasing Agent
141,2011/01/27 04:22:00.000,2011/01/27 04:22:00.000,Send invoice,R-346,Supplier
141,2011/01/27 18:36:00.000,2011/01/27 18:40:00.000,Release Supplier's Invoice,R-972,Financial Manager
141,2011/01/27 18:40:00.000,2011/01/27 18:40:00.000,Authorize Supplier's Invoice payment,R-752,Financial Manager
141,2011/01/27 19:07:00.000,2011/01/27 19:18:00.000,Pay invoice,R-972,Financial Manager
564,2011/03/21 20:13:00.000,2011/03/21 20:34:00.000,Create Purchase Requisition,R-874,Requester
564,2011/03/22 07:30:00.000,2011/03/22 07:36:00.000,Analyze Purchase Requisition,R-264,Requester Manager
564,2011/03/22 07:40:00.000,2011/03/22 07:42:00.000,Create Request for Quotation Requester Manager,R-264,Requester Manager
564,2011/03/23 00:44:00.000,2011/03/23 01:04:00.000,Analyze Request for Quotation,R-594,Purchasing Agent
564,2011/03/23 18:48:00.000,2011/03/23 19:13:00.000,Send Request for Quotation to Supplier,R-594,Purchasing Agent
564,2011/03/24 12:57:00.000,2011/03/24 14:52:00.000,Create Quotation comparison Map,R-810,Purchasing Agent
564,2011/03/24 21:30:00.000,2011/03/24 22:02:00.000,Analyze Quotation comparison Map,R-753,Requester
564,2011/03/24 22:02:00.000,2011/03/24 22:02:00.000,Choose best option,R-371,Requester
564,2011/03/26 08:31:00.000,2011/03/26 22:56:00.000,Settle conditions with supplier,R-810,Purchasing Agent
564,2011/03/27 03:33:00.000,2011/03/27 03:42:00.000,Create Purchase Order,R-312,Purchasing Agent
564,2011/03/30 19:39:00.000,2011/03/30 20:02:00.000,Confirm Purchase Order,R-543,Supplier
564,2011/04/02 11:56:00.000,2011/04/02 22:35:00.000,Deliver Goods Services,R-346,Supplier
564,2011/04/03 05:50:00.000,2011/04/03 05:51:00.000,Release Purchase Order,R-439,Requester
564,2011/04/03 13:12:00.000,2011/04/03 22:23:00.000,Settle dispute with supplier Purchasing Agent,R-312,Purchasing Agent
564,2011/04/04 05:45:00.000,2011/04/04 05:46:00.000,Release Purchase Order,R-170,Requester
564,2011/04/04 22:33:00.000,2011/04/04 22:34:00.000,Approve Purchase Order for payment,R-594,Purchasing Agent
564,2011/04/05 04:32:00.000,2011/04/05 04:32:00.000,Send invoice,R-392,Supplier
564,2011/04/05 19:38:00.000,2011/04/05 19:42:00.000,Release Supplier's Invoice,R-752,Financial Manager
564,2011/04/05 20:09:00.000,2011/04/05 20:09:00.000,Authorize Supplier's Invoice payment,R-752,Financial Manager
564,2011/04/05 21:21:00.000,2011/04/05 21:29:00.000,Pay invoice,R-752,Financial Manager
